pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,timestamp
79.2372360229,-15.0707454681,-15.2334241867,-15.2230291367,,,,,-28.0514373779,,1770496405.2184792
79.7852325439,-14.9170589447,-15.3438072205,-15.4052829742,,,,,-27.9399337769,,1770496405.228229
79.9679031372,-14.6481075287,-14.9758491516,-15.1015338898,,,,,-27.7061309814,,1770496405.239892
79.9070053101,-14.9554805756,-15.2334241867,-15.6482725143,,,,,-27.8248310089,,1770496405.251189
79.9070053101,-14.9939022064,-15.6013669968,-15.2230291367,,,,,-27.8140411377,,1770496405.261939
79.8461303711,-14.8786373138,-14.8654661179,-15.6482725143,,,,,-27.6090145111,,1770496405.272448
79.8461303711,-15.0707454681,-14.9390554428,-15.7090082169,,,,,-28.1197814941,,1770496405.2841349
79.9070053101,-14.9554805756,-15.1966295242,-15.7697677612,,,,,-27.7636814117,,1770496405.2954922
79.9070053101,-14.9939022064,-14.9390554428,-15.2837877274,,,,,-27.9974861145,,1770496405.306808
79.9070053101,-14.9939022064,-14.9758491516,-15.2837877274,,,,,-27.7205181122,,1770496405.316757
79.9070053101,-15.2628536224,-15.2334241867,-15.6482725143,,,,,-28.3032264709,,1770496405.328903
80.1505508423,-15.2628536224,-15.2334241867,-15.1015338898,,,,,-27.7061309814,,1770496405.339582
80.3940963745,-15.3012752533,-14.9390554428,-15.2837877274,,,,,-28.033454895,,1770496405.3506482
79.6634292603,-15.3012752533,-14.9022607803,-16.6202545166,,,,,-27.8859806061,,1770496405.3613389
79.9070053101,-14.9939022064,-14.9390554428,-15.8912620544,,,,,-27.9039649963,,1770496405.373405
79.9070053101,-15.3012752533,-15.307012558,-15.7090082169,,,,,-27.5478649139,,1770496405.3843021
80.2114486694,-14.9170589447,-15.307012558,-16.6202545166,,,,,-27.8895759583,,1770496405.39556
79.9070053101,-15.6855068207,-14.8654661179,-15.2230291367,,,,,-28.2061080933,,1770496405.4069529
78.9936904907,-15.3397121429,-14.9758491516,-15.2230291367,,,,,-27.7564907074,,1770496405.418429
78.9936904907,-15.2628536224,-14.9390554428,-15.6482725143,,,,,-28.3068237305,,1770496405.4288619
79.9070053101,-15.2628536224,-15.0126438141,-15.1622934341,,,,,-28.1737365723,,1770496405.4411662
79.8461303711,-15.2628536224,-15.2334241867,-15.7697677612,,,,,-27.9219474792,,1770496405.450946
79.7852325439,-15.3781337738,-14.8286724091,-15.7697677612,,,,,-28.0514373779,,1770496405.462118
79.9070053101,-15.3397121429,-15.2334241867,-16.0127563477,,,,,-27.9543209076,,1770496405.473196
80.2114486694,-15.0323238373,-15.307012558,-16.6202545166,,,,,-27.7456989288,,1770496405.485065
79.8461303711,-15.2628536224,-14.5711116791,-15.1622934341,,,,,-28.1269760132,,1770496405.495672
79.7243270874,-15.3012752533,-14.644701004,-15.7697677612,,,,,-27.9830970764,,1770496405.508065
79.8461303711,-15.2628536224,-15.0126438141,-15.2230291367,,,,,-27.6809539795,,1770496405.518543
79.9070053101,-15.3012752533,-14.6814947128,-15.951997757,,,,,-27.9435329437,,1770496405.529431
80.0287780762,-15.3012752533,-15.2702178955,-15.6482725143,,,,,-28.0694236755,,1770496405.539514
79.7243270874,-15.3012752533,-14.7182893753,-15.2230291367,,,,,-27.4435539246,,1770496405.550595
79.9070053101,-15.2628536224,-14.6079063416,-15.6482725143,,,,,-27.8751888275,,1770496405.5636349
79.7852325439,-14.8786373138,-14.7918777466,-15.1622934341,,,,,-27.8032493591,,1770496405.575263
80.2114486694,-15.2628536224,-14.644701004,-15.2230291367,,,,,-28.0802135468,,1770496405.584744
79.9679031372,-15.3781337738,-15.0126438141,-15.7090082169,,,,,-27.9866962433,,1770496405.5957491
79.9070053101,-15.9544582367,-15.2334241867,-15.8305025101,,,,,-28.0478420258,,1770496405.608486
79.9679031372,-15.2628536224,-14.5711116791,-16.6202545166,,,,,-27.9219474792,,1770496405.620228
79.8461303711,-15.9544582367,-14.8654661179,-15.6482725143,,,,,-27.7061309814,,1770496405.631436
79.9679031372,-15.3012752533,-14.9390554428,-15.7090082169,,,,,-27.864397049,,1770496405.643038
79.7852325439,-15.2244319916,-14.2767572403,-15.1015338898,,,,,-27.9687099457,,1770496405.651178
78.1412506104,-15.6470851898,-14.8654661179,-15.8912620544,,,,,-28.0981998444,,1770496405.662092
79.7243270874,-14.8786373138,-14.2767572403,-15.2230291367,,,,,-27.5083007812,,1770496405.766878
79.7243270874,-15.3397121429,-14.6079063416,-15.7090082169,,,,,-27.9651107788,,1770496405.777546
79.7852325439,-15.3012752533,-14.9390554428,-15.7697677612,,,,,-28.0514373779,,1770496405.78865
79.9679031372,-15.2628536224,-14.6814947128,-15.1622934341,,,,,-28.1233768463,,1770496405.79882
79.9679031372,-15.7239284515,-14.644701004,-15.7090082169,,,,,-28.1125869751,,1770496405.8105469
79.8461303711,-15.3397121429,-14.6814947128,-15.0407981873,,,,,-28.0586338043,,1770496405.821463
79.8461303711,-15.3012752533,-14.6814947128,-15.2837877274,,,,,-28.1917209625,,1770496405.8324962
79.7243270874,-15.2628536224,-14.5711116791,-15.7090082169,,,,,-27.368019104,,1770496405.842755
80.0287780762,-14.9554805756,-14.644701004,-16.6202545166,,,,,-27.368019104,,1770496405.854316
79.9070053101,-15.3012752533,-14.644701004,-15.7090082169,,,,,-28.0082740784,,1770496405.865362
79.8461303711,-15.3397121429,-14.9390554428,-15.7090082169,,,,,-28.0622310638,,1770496405.876597
79.9679031372,-15.2628536224,-14.9758491516,-16.5594959259,,,,,-27.6953411102,,1770496405.887018
80.0287780762,-15.3397121429,-14.5711116791,-15.4052829742,,,,,-27.8715934753,,1770496405.8987541
79.9070053101,-15.2628536224,-14.9758491516,-15.6482725143,,,,,-27.4867172241,,1770496405.909823
79.9070053101,-15.3397121429,-14.644701004,-15.2230291367,,,,,-28.1521530151,,1770496405.920785
79.9070053101,-15.3012752533,-15.1966295242,-15.7090082169,,,,,-27.9543209076,,1770496405.931113
79.9679031372,-14.9170589447,-14.9022607803,-15.1622934341,,,,,-28.3355979919,,1770496405.943489
79.9679031372,-15.3012752533,-14.9390554428,-16.0127563477,,,,,-27.6701641083,,1770496405.954209
79.9679031372,-15.4933986664,-14.9390554428,-15.2837877274,,,,,-27.1737823486,,1770496405.965379
79.7243270874,-15.0323238373,-14.9022607803,-15.7090082169,,,,,-27.8715934753,,1770496405.975457
79.7852325439,-14.9554805756,-15.2334241867,-15.58751297,,,,,-28.4147319794,,1770496405.98784
79.9070053101,-15.3781337738,-15.307012558,-15.2230291367,,,,,-28.1521530151,,1770496405.999325
79.8461303711,-15.0323238373,-15.2702178955,-15.1622934341,,,,,-28.34998703,,1770496406.010391
79.8461303711,-15.2628536224,-14.9390554428,-15.6482725143,,,,,-28.180929184,,1770496406.021448
79.8461303711,-14.9939022064,-15.1966295242,-15.6482725143,,,,,-27.9255466461,,1770496406.033226
79.9679031372,-14.8786373138,-14.8654661179,-15.1015338898,,,,,-27.8068447113,,1770496406.043794
79.2372360229,-15.3012752533,-14.3503465652,-15.7697677612,,,,,-28.0694236755,,1770496406.055136
79.8461303711,-15.2628536224,-15.1598348618,-15.1622934341,,,,,-27.7133274078,,1770496406.0659788
79.7243270874,-15.6855068207,-14.9758491516,-15.1622934341,,,,,-28.0910053253,,1770496406.0777102
79.6634292603,-15.608663559,-14.9022607803,-15.2230291367,,,,,-27.911157608,,1770496406.087924
79.7243270874,-15.7239284515,-14.6079063416,-15.1622934341,,,,,-27.7672805786,,1770496406.1626408
79.9070053101,-14.8786373138,-14.9390554428,-15.7697677612,,,,,-27.7421035767,,1770496406.173397
79.8461303711,-14.8786373138,-14.7918777466,-15.7090082169,,,,,-27.8284301758,,1770496406.1841679
79.7852325439,-15.608663559,-15.0494375229,-15.3445234299,,,,,-27.8284301758,,1770496406.194937
79.8461303711,-15.0323238373,-14.6079063416,-15.2837877274,,,,,-28.0406494141,,1770496406.2067342
79.9679031372,-15.3781337738,-15.1966295242,-15.7090082169,,,,,-27.8679943085,,1770496406.217605
79.8461303711,-14.8786373138,-14.8654661179,-15.7090082169,,,,,-28.2492713928,,1770496406.228823
80.1505508423,-15.3012752533,-14.9758491516,-15.2230291367,,,,,-27.6629676819,,1770496406.238581
79.9679031372,-15.3012752533,-14.9758491516,-15.7697677612,,,,,-27.5694484711,,1770496406.250443
79.9070053101,-14.9554805756,-14.9022607803,-15.1622934341,,,,,-27.9363365173,,1770496406.261649
79.9679031372,-15.3012752533,-14.644701004,-15.58751297,,,,,-27.9039649963,,1770496406.272413
79.9679031372,-15.3397121429,-15.2702178955,-15.2230291367,,,,,-27.9938869476,,1770496406.282471
79.9679031372,-14.9554805756,-15.2702178955,-15.1622934341,,,,,-27.5874328613,,1770496406.2946482
79.7243270874,-15.3012752533,-14.9758491516,-15.2230291367,,,,,-28.0622310638,,1770496406.3055391
79.8461303711,-15.2628536224,-15.1966295242,-15.1622934341,,,,,-27.8248310089,,1770496406.316434
79.8461303711,-15.2628536224,-14.9390554428,-15.1622934341,,,,,-27.7744750977,,1770496406.389487
80.2114486694,-15.6470851898,-14.9022607803,-16.6202545166,,,,,-27.4759254456,,1770496406.400435
79.8461303711,-15.608663559,-14.9022607803,-15.6482725143,,,,,-28.1701393127,,1770496406.4113731
79.9679031372,-15.0707454681,-14.6079063416,-15.1622934341,,,,,-28.116186142,,1770496406.421691
79.9070053101,-15.3397121429,-15.2334241867,-15.1622934341,,,,,-28.2996292114,,1770496406.4335182
79.8461303711,-15.4165554047,-14.9022607803,-15.1622934341,,,,,-27.8464126587,,1770496406.444751
79.8461303711,-15.3012752533,-14.5711116791,-15.6482725143,,,,,-28.1125869751,,1770496406.455441
79.8461303711,-14.9939022064,-14.644701004,-15.1015338898,,,,,-27.7672805786,,1770496406.465908
80.0287780762,-15.3781337738,-15.2334241867,-15.7697677612,,,,,-27.9435329437,,1770496406.4776452
79.9070053101,-15.2628536224,-14.8654661179,-15.2230291367,,,,,-28.1053943634,,1770496406.488529
79.9070053101,-15.3012752533,-14.9758491516,-15.2230291367,,,,,-27.9938869476,,1770496406.499556
79.9070053101,-14.4175777435,-15.0126438141,-15.1622934341,,,,,-28.1881256104,,1770496406.5103302
79.7852325439,-15.2628536224,-14.6079063416,-15.6482725143,,,,,-27.6701641083,,1770496406.521485
79.6025543213,-15.2628536224,-15.0494375229,-16.0127563477,,,,,-28.2025127411,,1770496406.532609
79.9679031372,-15.3012752533,-14.9390554428,-15.2230291367,,,,,-28.1413631439,,1770496406.543564
79.9070053101,-14.840215683,-14.7918777466,-15.7090082169,,,,,-27.9039649963,,1770496406.554178
79.8461303711,-15.2628536224,-15.1966295242,-15.6482725143,,,,,-27.8248310089,,1770496406.5657961
79.9679031372,-14.9554805756,-14.9390554428,-15.7090082169,,,,,-27.4939117432,,1770496406.5769331
79.9070053101,-15.3397121429,-14.644701004,-15.1015338898,,,,,-27.7133274078,,1770496406.588081
78.9936904907,-15.3012752533,-14.9390554428,-15.2837877274,,,,,-28.3535823822,,1770496406.598322
79.7243270874,-15.3397121429,-14.3503465652,-15.2837877274,,,,,-27.8176383972,,1770496406.610341
79.9679031372,-14.9939022064,-15.2334241867,-15.2230291367,,,,,-27.71692276,,1770496406.621469
79.9070053101,-15.3781337738,-14.7918777466,-15.6482725143,,,,,-27.6054172516,,1770496406.6331441
79.9070053101,-14.9939022064,-14.8286724091,-15.58751297,,,,,-27.2816925049,,1770496406.643167
79.7852325439,-15.3781337738,-15.2702178955,-15.6482725143,,,,,-27.8859806061,,1770496406.655568
79.8461303711,-15.2628536224,-14.9390554428,-15.1622934341,,,,,-28.1989135742,,1770496406.66699
79.8461303711,-15.0323238373,-14.9390554428,-15.2837877274,,,,,-27.8140411377,,1770496406.678078
79.7243270874,-15.3012752533,-15.2702178955,-15.7090082169,,,,,-28.227689743,,1770496406.688468
78.9936904907,-15.3397121429,-14.9390554428,-15.1015338898,,,,,-28.001083374,,1770496406.6993952
79.7243270874,-15.1475887299,-15.0494375229,-15.1622934341,,,,,-27.6270008087,,1770496406.711096
79.9070053101,-14.9554805756,-14.8654661179,-15.1015338898,,,,,-27.7744750977,,1770496406.721597
79.9679031372,-14.9554805756,-15.2702178955,-15.1622934341,,,,,-28.0622310638,,1770496406.732013
79.8461303711,-14.9939022064,-15.2334241867,-15.1622934341,,,,,-27.8284301758,,1770496406.745591
79.8461303711,-15.0323238373,-15.2334241867,-15.1622934341,,,,,-27.7888622284,,1770496406.7558138
79.9070053101,-15.3012752533,-14.9390554428,-15.8912620544,,,,,-27.3860034943,,1770496406.766166
79.7243270874,-14.8786373138,-14.7918777466,-15.1622934341,,,,,-28.0910053253,,1770496406.776607
80.0287780762,-14.9170589447,-14.6079063416,-15.1622934341,,,,,-27.6234016418,,1770496406.897114
79.9679031372,-15.1860103607,-15.3438072205,-15.1622934341,,,,,-27.6809539795,,1770496406.90765
79.9070053101,-14.9554805756,-15.2702178955,-15.1622934341,,,,,-28.0694236755,,1770496406.919966
79.9070053101,-14.4175777435,-14.9390554428,-15.7090082169,,,,,-27.8895759583,,1770496406.9300401
79.9679031372,-14.9554805756,-15.2702178955,-15.1622934341,,,,,-27.7313098907,,1770496406.941223
80.0287780762,-15.3012752533,-14.8654661179,-15.2230291367,,,,,-28.0442466736,,1770496406.951926
79.9679031372,-14.9554805756,-14.9758491516,-15.1622934341,,,,,-27.9471282959,,1770496406.962614
79.8461303711,-15.2628536224,-15.2702178955,-15.7090082169,,,,,-28.2924346924,,1770496406.9734411
79.9070053101,-14.8786373138,-14.9022607803,-15.6482725143,,,,,-28.2960300446,,1770496406.984684
79.7243270874,-15.2244319916,-14.8654661179,-15.2230291367,,,,,-27.7025356293,,1770496406.99543
79.9679031372,-14.9554805756,-14.9390554428,-15.2837877274,,,,,-27.5442695618,,1770496407.007746
79.6634292603,-15.3012752533,-14.6079063416,-15.7090082169,,,,,-27.6449832916,,1770496407.017502
79.9070053101,-14.8786373138,-14.7918777466,-15.6482725143,,,,,-28.1629447937,,1770496407.028499
79.9679031372,-15.2628536224,-15.4173955917,-15.7697677612,,,,,-27.8787841797,,1770496407.040243
80.0287780762,-15.3012752533,-14.7918777466,-15.6482725143,,,,,-28.4722824097,,1770496407.05086
79.9070053101,-14.9554805756,-15.2702178955,-15.1622934341,,,,,-28.4902687073,,1770496407.061173
79.7243270874,-14.9554805756,-14.9390554428,-15.7090082169,,,,,-27.709728241,,1770496407.074528
79.2372360229,-15.0323238373,-14.9390554428,-15.1015338898,,,,,-27.6521778107,,1770496407.084117
79.7243270874,-15.0323238373,-15.2334241867,-15.58751297,,,,,-27.9579200745,,1770496407.0955038
79.9070053101,-15.3781337738,-15.2334241867,-15.2230291367,,,,,-28.065826416,,1770496407.106733
79.9070053101,-15.2628536224,-14.9390554428,-15.1622934341,,,,,-27.6737594604,,1770496407.118928
79.9070053101,-14.9939022064,-15.307012558,-15.7090082169,,,,,-28.1629447937,,1770496407.129664
79.9070053101,-14.9554805756,-14.644701004,-15.2837877274,,,,,-27.4687347412,,1770496407.141577
79.9070053101,-14.9554805756,-14.9022607803,-15.1622934341,,,,,-27.5190887451,,1770496407.151482
80.0287780762,-14.9939022064,-14.9390554428,-15.6482725143,,,,,-28.1701393127,,1770496407.1643698
79.7852325439,-14.9554805756,-14.6079063416,-15.4052829742,,,,,-27.6485805511,,1770496407.175691
78.9327850342,-14.9554805756,-14.9022607803,-15.6482725143,,,,,-27.7960567474,,1770496407.188838
79.9679031372,-15.2244319916,-15.2702178955,-15.6482725143,,,,,-27.7816677094,,1770496407.194689
79.9070053101,-15.2628536224,-14.6079063416,-15.6482725143,,,,,-27.328453064,,1770496407.2078679
79.8461303711,-14.9170589447,-15.2334241867,-15.4660186768,,,,,-28.1449604034,,1770496407.21874
79.9070053101,-14.571264267,-14.9022607803,-15.3445234299,,,,,-27.9471282959,,1770496407.230369
79.9679031372,-14.9170589447,-14.6079063416,-15.1622934341,,,,,-27.8284301758,,1770496407.2454982
78.8719100952,-15.3012752533,-15.2334241867,-15.1015338898,,,,,-27.7313098907,,1770496407.2526138
80.0287780762,-15.2628536224,-15.7117500305,-15.7090082169,,,,,-27.7960567474,,1770496407.262911
79.7243270874,-14.7633724213,-14.5711116791,-15.7090082169,,,,,-27.6198043823,,1770496407.274147
79.9070053101,-14.9939022064,-14.9390554428,-15.7090082169,,,,,-28.2312889099,,1770496407.28376
78.9936904907,-14.6096858978,-14.6079063416,-15.6482725143,,,,,-27.9147567749,,1770496407.29583
79.9070053101,-15.109167099,-15.2702178955,-15.1015338898,,,,,-27.5766410828,,1770496407.307115
79.9070053101,-14.4175777435,-15.2702178955,-15.1015338898,,,,,-28.1233768463,,1770496407.317431
79.3590087891,-14.6481075287,-14.9758491516,-15.7090082169,,,,,-28.0838127136,,1770496407.327981
79.8461303711,-14.9939022064,-15.2334241867,-15.7697677612,,,,,-28.0514373779,,1770496407.341436
79.8461303711,-14.9939022064,-15.2334241867,-15.7090082169,,,,,-27.5478649139,,1770496407.351397
79.8461303711,-14.9170589447,-14.6079063416,-15.6482725143,,,,,-27.5406742096,,1770496407.362525
79.9070053101,-14.8786373138,-14.7918777466,-15.7090082169,,,,,-27.8679943085,,1770496407.372809
79.7243270874,-15.3012752533,-15.2702178955,-16.6202545166,,,,,-27.3752117157,,1770496407.384348
79.7243270874,-15.1475887299,-15.2334241867,-15.1622934341,,,,,-27.6234016418,,1770496407.395513
79.8461303711,-15.2628536224,-15.2702178955,-15.1622934341,,,,,-28.1629447937,,1770496407.4070778
79.9070053101,-15.3397121429,-14.9390554428,-15.1015338898,,,,,-27.8464126587,,1770496407.41699
79.9679031372,-15.3781337738,-14.8654661179,-15.7090082169,,,,,-28.0370502472,,1770496407.429759
79.7243270874,-14.9554805756,-15.2702178955,-15.6482725143,,,,,-28.4650878906,,1770496407.43873
79.9070053101,-14.9554805756,-15.2334241867,-15.7697677612,,,,,-28.1017971039,,1770496407.4491599
79.8461303711,-14.9170589447,-15.2334241867,-15.7090082169,,,,,-28.1089897156,,1770496407.459627
79.7852325439,-14.9939022064,-15.2702178955,-16.6202545166,,,,,-27.7025356293,,1770496407.471306
79.9070053101,-14.6865291595,-15.0494375229,-15.2230291367,,,,,-27.8464126587,,1770496407.482661
79.9070053101,-14.9170589447,-15.307012558,-15.2230291367,,,,,-27.9579200745,,1770496407.49316
79.9070053101,-14.9554805756,-14.9390554428,-15.7090082169,,,,,-28.0298595428,,1770496407.611966
79.8461303711,-14.9170589447,-14.9758491516,-15.7697677612,,,,,-27.5838375092,,1770496407.622387
79.9679031372,-14.9170589447,-15.2334241867,-15.6482725143,,,,,-27.8823833466,,1770496407.633018
79.9070053101,-15.2628536224,-14.6814947128,-15.7090082169,,,,,-27.7313098907,,1770496407.643569
79.9070053101,-14.9939022064,-14.6814947128,-15.6482725143,,,,,-27.6737594604,,1770496407.655487
79.8461303711,-14.6096858978,-14.9022607803,-15.7697677612,,,,,-27.8787841797,,1770496407.666202
79.8461303711,-14.9939022064,-14.9758491516,-15.7090082169,,,,,-27.6701641083,,1770496407.677509
79.7852325439,-14.9554805756,-14.9390554428,-15.8305025101,,,,,-27.3428401947,,1770496407.6875432
79.7243270874,-14.9554805756,-15.2702178955,-15.7090082169,,,,,-27.4435539246,,1770496407.699897
79.8461303711,-15.0323238373,-14.9390554428,-15.8305025101,,,,,-27.4471511841,,1770496407.7110798
79.9070053101,-14.2254543304,-14.6079063416,-15.1622934341,,,,,-27.4831218719,,1770496407.723134
79.9070053101,-14.6481075287,-14.7918777466,-15.7697677612,,,,,-27.9327392578,,1770496407.732212
79.9070053101,-14.7633724213,-14.9022607803,-15.1622934341,,,,,-27.9039649963,,1770496407.744234
79.7852325439,-14.6481075287,-15.2334241867,-15.7090082169,,,,,-27.7528934479,,1770496407.755245
79.9070053101,-14.6481075287,-15.5645723343,-15.6482725143,,,,,-27.4687347412,,1770496407.766562
79.9679031372,-14.9939022064,-14.9758491516,-15.7090082169,,,,,-27.5982246399,,1770496407.776451
79.9070053101,-14.9939022064,-15.123041153,-15.951997757,,,,,-27.6270008087,,1770496407.7882712
79.9679031372,-15.2628536224,-14.9022607803,-15.3445234299,,,,,-27.8572044373,,1770496407.799417
79.9679031372,-14.9554805756,-15.2334241867,-16.0127563477,,,,,-27.5370750427,,1770496407.8102012
79.9679031372,-14.6481075287,-15.2334241867,-15.6482725143,,,,,-27.8284301758,,1770496407.8205051
79.9070053101,-14.9554805756,-15.2702178955,-15.7697677612,,,,,-28.065826416,,1770496407.833063
80.2114486694,-14.9554805756,-14.9390554428,-15.7090082169,,,,,-27.4867172241,,1770496407.844239
79.8461303711,-14.9554805756,-14.7918777466,-15.6482725143,,,,,-27.5874328613,,1770496407.855525
79.8461303711,-14.9554805756,-14.9758491516,-15.7090082169,,,,,-27.8356208801,,1770496407.866302
79.9679031372,-14.6096858978,-15.2334241867,-15.7090082169,,,,,-27.6773548126,,1770496407.8785212
79.9070053101,-15.3397121429,-14.9390554428,-15.7090082169,,,,,-28.0622310638,,1770496407.8901289
79.9070053101,-14.9554805756,-14.9390554428,-15.6482725143,,,,,-27.8715934753,,1770496407.900042
79.9070053101,-14.4175777435,-14.9022607803,-15.951997757,,,,,-27.4939117432,,1770496407.9136279
79.9679031372,-14.4175777435,-14.9022607803,-15.7090082169,,,,,-27.7528934479,,1770496407.925419
79.7243270874,-14.9554805756,-15.0126438141,-15.1622934341,,,,,-27.5262851715,,1770496407.936197
79.8461303711,-14.8786373138,-15.2702178955,-15.2230291367,,,,,-27.9255466461,,1770496407.947131
79.8461303711,-14.6096858978,-14.9390554428,-15.1622934341,,,,,-27.8967704773,,1770496407.95856
79.9679031372,-14.6096858978,-14.9390554428,-15.6482725143,,,,,-27.6054172516,,1770496407.969026
79.7243270874,-15.0323238373,-14.9758491516,-15.6482725143,,,,,-27.5550613403,,1770496407.980504
79.9679031372,-14.9939022064,-14.9022607803,-15.951997757,,,,,-27.407585144,,1770496407.991509
79.9070053101,-14.4175777435,-15.0126438141,-16.0127563477,,,,,-28.2420787811,,1770496408.0054588
78.2630462646,-14.9939022064,-15.2702178955,-15.8305025101,,,,,-27.7277145386,,1770496408.0166469
79.9070053101,-14.9939022064,-15.0494375229,-15.7697677612,,,,,-27.7313098907,,1770496408.026025
79.8461303711,-15.0707454681,-15.2334241867,-15.2837877274,,,,,-27.5190887451,,1770496408.131928
80.2114486694,-14.9170589447,-15.1966295242,-15.2230291367,,,,,-27.4471511841,,1770496408.142859
80.2114486694,-14.571264267,-14.9022607803,-15.1622934341,,,,,-27.8284301758,,1770496408.153791
79.8461303711,-14.9554805756,-15.1966295242,-15.58751297,,,,,-28.0082740784,,1770496408.163867
79.9070053101,-15.0707454681,-14.9022607803,-15.2230291367,,,,,-27.3032722473,,1770496408.175859
79.9679031372,-14.9939022064,-15.2702178955,-15.1015338898,,,,,-27.9147567749,,1770496408.186777
79.9070053101,-14.9939022064,-15.5277786255,-15.1622934341,,,,,-27.6341915131,,1770496408.197808
79.9070053101,-14.6481075287,-14.9022607803,-15.6482725143,,,,,-27.9075603485,,1770496408.208062
79.8461303711,-14.9939022064,-15.0862321854,-15.2230291367,,,,,-27.6881465912,,1770496408.2196639
79.7243270874,-14.6865291595,-15.2702178955,-15.1622934341,,,,,-28.3032264709,,1770496408.230734
79.8461303711,-14.9170589447,-15.0126438141,-16.0127563477,,,,,-27.799654007,,1770496408.242666
79.8461303711,-14.6481075287,-15.307012558,-15.951997757,,,,,-28.0981998444,,1770496408.2520802
79.8461303711,-14.9554805756,-15.5645723343,-15.6482725143,,,,,-27.8356208801,,1770496408.263906
79.2372360229,-15.0323238373,-14.9390554428,-15.7697677612,,,,,-28.1881256104,,1770496408.2749262
79.9070053101,-15.0323238373,-15.2334241867,-15.7090082169,,,,,-27.7636814117,,1770496408.286289
79.8461303711,-14.9554805756,-14.9390554428,-15.6482725143,,,,,-28.0550365448,,1770496408.2966342
79.9070053101,-14.9554805756,-15.2334241867,-16.6202545166,,,,,-27.9687099457,,1770496408.30838
79.9679031372,-15.0323238373,-15.1966295242,-15.6482725143,,,,,-27.5442695618,,1770496408.3193479
79.7243270874,-15.0707454681,-15.2334241867,-15.8305025101,,,,,-28.0694236755,,1770496408.331323
79.7852325439,-14.9554805756,-14.9390554428,-15.2230291367,,,,,-27.4363613129,,1770496408.3410969
79.7852325439,-14.9554805756,-14.9390554428,-15.2230291367,,,,,-27.5083007812,,1770496408.353729
80.0287780762,-14.9170589447,-14.9022607803,-15.1622934341,,,,,-27.5334777832,,1770496408.364655
79.9679031372,-14.9554805756,-15.2334241867,-15.6482725143,,,,,-28.0082740784,,1770496408.3762188
79.9070053101,-14.9939022064,-15.2334241867,-15.7090082169,,,,,-27.7744750977,,1770496408.386545
79.8461303711,-14.6481075287,-14.9758491516,-15.6482725143,,,,,-27.4219722748,,1770496408.3985689
79.8461303711,-14.9939022064,-15.2334241867,-15.6482725143,,,,,-27.749294281,,1770496408.4102058
79.9679031372,-14.6096858978,-15.2334241867,-15.6482725143,,,,,-27.71692276,,1770496408.419712
79.7852325439,-14.6481075287,-15.1966295242,-15.8305025101,,,,,-27.8356208801,,1770496408.430784
79.9070053101,-14.6481075287,-15.2702178955,-15.7697677612,,,,,-27.3356456757,,1770496408.4438221
79.9679031372,-14.6096858978,-14.9390554428,-15.8305025101,,,,,-27.9794998169,,1770496408.453877
79.9070053101,-14.9554805756,-14.9390554428,-15.3445234299,,,,,-27.5946273804,,1770496408.464316
80.2114486694,-14.3022975922,-15.2334241867,-15.951997757,,,,,-27.799654007,,1770496408.474314
78.9936904907,-14.6096858978,-15.1966295242,-15.6482725143,,,,,-27.9687099457,,1770496408.486885
79.7243270874,-15.3781337738,-15.4173955917,-15.1622934341,,,,,-27.0227127075,,1770496408.498284
79.9679031372,-14.6865291595,-14.6079063416,-15.7697677612,,,,,-27.9039649963,,1770496408.510701
80.0287780762,-14.6481075287,-15.0126438141,-15.1015338898,,,,,-27.6449832916,,1770496408.51934
79.7852325439,-14.6865291595,-14.9390554428,-15.8912620544,,,,,-27.7888622284,,1770496408.53273
79.8461303711,-14.4175777435,-14.9022607803,-15.7697677612,,,,,-27.8751888275,,1770496408.543742
79.9070053101,-14.6096858978,-15.1966295242,-15.7090082169,,,,,-28.0874099731,,1770496408.5545468
79.9070053101,-14.6865291595,-15.2702178955,-15.951997757,,,,,-27.6270008087,,1770496408.565293
79.9070053101,-14.6096858978,-14.5711116791,-15.7697677612,,,,,-27.5982246399,,1770496408.577288
79.9070053101,-14.6481075287,-14.9758491516,-15.3445234299,,,,,-27.9723072052,,1770496408.587161
79.9070053101,-14.6481075287,-14.7182893753,-15.8305025101,,,,,-27.7313098907,,1770496408.599309
79.9070053101,-14.6865291595,-15.0494375229,-15.6482725143,,,,,-27.8428173065,,1770496408.609576
79.9070053101,-14.6481075287,-15.307012558,-15.7090082169,,,,,-27.9363365173,,1770496408.621797
79.8461303711,-14.571264267,-15.2334241867,-15.7697677612,,,,,-27.2996768951,,1770496408.632025
79.9070053101,-15.3397121429,-14.9390554428,-15.7090082169,,,,,-27.7924575806,,1770496408.6430562
79.8461303711,-14.6481075287,-15.2334241867,-15.1622934341,,,,,-27.6377906799,,1770496408.652401
79.8461303711,-14.9170589447,-14.8286724091,-15.2230291367,,,,,-27.6018199921,,1770496408.66431
79.9070053101,-14.9554805756,-14.6079063416,-15.7090082169,,,,,-28.1629447937,,1770496408.6769989
80.2114486694,-15.0323238373,-15.1966295242,-15.2230291367,,,,,-27.8859806061,,1770496408.686646
79.9679031372,-14.9554805756,-14.9758491516,-15.7697677612,,,,,-28.0406494141,,1770496408.6963599
79.7852325439,-15.0707454681,-14.9758491516,-15.7697677612,,,,,-27.3104686737,,1770496408.708849
