pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,uptime,timestamp
109.94,197.71,104313.51,200.33,,112.56,-8.18,618.98,-2.7109012604,72.0554504395,1765500,1775935750.210716
109.94,197.71,104313.51,200.33,,112.56,-8.18,618.98,-2.7109012604,72.0554504395,1765500,1775935750.230847
106.56,196.90,104348.12,200.64,,112.56,-8.18,620.14,-2.9374237061,74.8789825439,1765510,1775935750.234966
106.56,196.90,104348.12,200.64,,112.56,-8.18,620.14,-2.9374237061,74.8789825439,1765510,1775935750.237685
111.38,196.68,104339.46,199.53,,112.56,-8.14,620.38,-2.9741878510,74.1936187744,1765520,1775935750.2400599
111.38,196.68,104339.46,199.53,,112.56,-8.14,620.38,-2.9741878510,74.1936187744,1765520,1775935750.242132
110.30,196.48,104426.03,199.18,,112.18,-8.14,619.22,-2.7638835907,72.8086318970,1765530,1775935750.24415
110.30,196.48,104426.03,199.18,,112.18,-8.14,619.22,-2.7638835907,72.8086318970,1765530,1775935750.24613
111.02,195.57,104348.12,198.87,,112.56,-8.22,619.47,-2.5497913361,72.1661071777,1765540,1775935750.2481012
111.02,195.57,104348.12,198.87,,112.56,-8.22,619.47,-2.5497913361,72.1661071777,1765540,1775935750.275331
111.14,195.41,104313.51,198.80,,112.56,-8.22,620.14,-2.3908443451,72.4017028809,1765550,1775935750.2786071
109.70,194.46,104434.68,197.84,,111.50,-7.87,619.47,-2.5643882751,74.0936737061,1765560,1775935750.280799
109.70,194.46,104434.68,197.84,,111.50,-7.87,619.47,-2.5643882751,74.0936737061,1765560,1775935750.28427
110.18,194.08,104209.62,197.18,,111.23,-8.22,619.47,-2.1513442993,73.4118881226,1765570,1775935750.286748
110.18,194.08,104209.62,197.18,,111.23,-8.22,619.47,-2.1513442993,73.4118881226,1765570,1775935750.289014
110.90,194.23,104408.71,197.72,,111.95,-8.37,620.26,-2.8952560425,74.2935714722,1765580,1775935750.292083
110.90,194.23,104408.71,197.72,,111.95,-8.37,620.26,-2.8952560425,74.2935714722,1765580,1775935750.3164659
103.91,194.08,104348.12,196.57,,110.20,-8.68,619.47,-1.5496196747,71.0309829712,1765590,1775935750.3239648
103.91,194.08,104348.12,196.57,,110.20,-8.68,619.47,-1.5496196747,71.0309829712,1765590,1775935750.3271801
110.90,193.16,104313.51,196.61,,110.28,-8.22,620.38,-2.7882099152,70.2099761963,1765600,1775935750.33203
110.90,193.16,104313.51,196.61,,110.28,-8.22,620.38,-2.7882099152,70.2099761963,1765600,1775935750.33644
111.26,192.85,104278.88,196.95,,111.46,-8.25,619.22,-2.5108661652,69.7566452026,1765610,1775935750.339328
111.26,192.85,104278.88,196.95,,111.46,-8.25,619.22,-2.5108661652,69.7566452026,1765610,1775935750.3413298
107.77,192.85,104313.51,195.76,,111.04,-8.25,619.22,-2.2751483917,72.6301498413,1765620,1775935750.343224
107.77,192.85,104313.51,195.76,,111.04,-8.25,619.22,-2.2751483917,72.6301498413,1765620,1775935750.3463192
111.14,192.85,104313.51,195.30,,109.67,-7.87,619.65,-3.0839347839,72.6801300049,1765630,1775935750.363808
111.14,192.85,104313.51,195.30,,109.67,-7.87,619.65,-3.0839347839,72.6801300049,1765630,1775935750.365866
111.14,191.82,104434.68,194.99,,108.99,-7.87,619.47,-1.9583377838,69.9743881226,1765640,1775935750.368211
111.02,191.02,104434.68,194.07,,109.86,-8.18,619.22,-3.0336589813,70.2528152466,1765650,1775935750.370336
111.02,191.02,104434.68,194.07,,109.86,-8.18,619.22,-3.0336589813,70.2528152466,1765650,1775935750.3743832
110.42,190.26,104339.46,194.07,,108.72,-8.06,619.41,-2.3789520264,69.2390594482,1765660,1775935750.375903
110.42,190.26,104339.46,194.07,,108.72,-8.06,619.41,-2.3789520264,69.2390594482,1765660,1775935750.377204
108.73,190.07,104313.51,193.30,,107.69,-7.91,619.47,-2.2697410583,70.8060989380,1765670,1775935750.383146
108.73,190.07,104313.51,193.30,,107.69,-7.91,619.47,-2.2697410583,70.8060989380,1765670,1775935750.384462
110.66,189.95,104426.03,193.30,,106.97,-7.83,619.22,-2.6330490112,67.7255630493,1765680,1775935750.405644
110.66,189.95,104426.03,193.30,,106.97,-7.83,619.22,-2.6330490112,67.7255630493,1765680,1775935750.409889
109.21,189.91,104434.68,192.84,,106.78,-8.14,619.47,-2.2194633484,71.5414276123,1765690,1775935750.411066
109.21,189.91,104434.68,192.84,,106.78,-8.14,619.47,-2.2194633484,71.5414276123,1765690,1775935750.4124658
109.45,189.30,104209.62,192.69,,107.08,-8.18,617.52,-2.2919063568,68.2253036499,1765700,1775935750.413615
109.45,189.30,104209.62,192.69,,107.08,-8.18,617.52,-2.2919063568,68.2253036499,1765700,1775935750.414606
107.77,188.61,104348.12,191.54,,105.83,-8.18,619.35,-3.0687980652,67.5649261475,1765710,1775935750.416575
107.77,188.61,104348.12,191.54,,105.83,-8.18,619.35,-3.0687980652,67.5649261475,1765710,1775935750.417622
110.18,187.85,104426.03,191.61,,106.24,-7.56,619.22,-2.8114585876,67.1258697510,1765720,1775935750.41921
110.18,187.85,104426.03,191.61,,106.24,-7.56,619.22,-2.8114585876,67.1258697510,1765720,1775935750.44832
107.77,187.85,104313.51,191.46,,104.61,-7.95,620.14,-2.3551597595,70.1314544678,1765730,1775935750.456673
107.77,187.85,104313.51,191.46,,104.61,-7.95,620.14,-2.3551597595,70.1314544678,1765730,1775935750.458422
109.94,187.24,104348.12,190.54,,105.18,-7.91,619.77,-2.6644058228,65.0662307739,1765740,1775935750.460595
109.94,187.24,104348.12,190.54,,105.18,-7.91,619.77,-2.6644058228,65.0662307739,1765740,1775935750.4631412
109.82,187.24,104278.88,189.65,,103.24,-8.06,619.22,-2.4654521942,67.8897628784,1765750,1775935750.463957
109.82,187.24,104278.88,189.65,,103.24,-8.06,619.22,-2.4654521942,67.8897628784,1765750,1775935750.465277
109.21,186.97,104313.51,189.38,,105.56,-7.91,619.47,-2.6465625763,66.1585159302,1765760,1775935750.468386
109.21,186.97,104313.51,189.38,,105.56,-7.91,619.47,-2.6465625763,66.1585159302,1765760,1775935750.492993
110.90,186.59,104426.03,189.00,,102.63,-7.87,619.22,-2.6254806519,67.1187286377,1765770,1775935750.4960582
110.66,185.86,104348.12,189.11,,103.88,-7.91,619.71,-2.7022514343,64.7021331787,1765780,1775935750.4973319
110.66,185.86,104348.12,189.11,,103.88,-7.91,619.71,-2.7022514343,64.7021331787,1765780,1775935750.4985511
111.62,184.64,104348.12,189.04,,103.88,-8.25,618.98,-2.1172866821,65.9336318970,1765790,1775935750.5003772
111.62,184.64,104348.12,189.04,,103.88,-8.25,618.98,-2.1172866821,65.9336318970,1765790,1775935750.502932
109.70,185.18,104426.03,188.54,,102.02,-8.22,620.14,-2.6092624664,65.6516418457,1765800,1775935750.5052211
109.70,185.18,104426.03,188.54,,102.02,-8.22,620.14,-2.6092624664,65.6516418457,1765800,1775935750.513219
111.14,185.02,104313.51,187.50,,103.88,-8.25,619.71,-2.3000164032,66.4012451172,1765810,1775935750.5356438
111.14,185.02,104313.51,187.50,,103.88,-8.25,619.71,-2.3000164032,66.4012451172,1765810,1775935750.538252
111.26,184.56,104313.51,186.77,,101.87,-7.95,619.22,-2.8860664368,62.9244842529,1765820,1775935750.539477
111.26,184.56,104313.51,186.77,,101.87,-7.95,619.22,-2.8860664368,62.9244842529,1765820,1775935750.5407581
111.26,182.81,104313.51,187.00,,102.63,-7.91,619.47,-2.4459877014,66.4119567871,1765830,1775935750.542162
111.26,182.81,104313.51,187.00,,102.63,-7.91,619.47,-2.4459877014,66.4119567871,1765830,1775935750.543404
110.18,183.42,104417.38,186.73,,101.33,-8.37,620.20,-2.6157455444,66.1656570435,1765840,1775935750.544514
110.18,183.42,104417.38,186.73,,101.33,-8.37,620.20,-2.6157455444,66.1656570435,1765840,1775935750.545726
110.06,183.38,104348.12,185.50,,102.21,-8.18,620.14,-2.3275909424,67.2258224487,1765850,1775935750.580137
110.06,183.38,104348.12,185.50,,102.21,-8.18,620.14,-2.3275909424,67.2258224487,1765850,1775935750.5836911
109.33,183.34,104313.51,185.04,,100.38,-7.87,619.22,-2.5746593475,65.0662307739,1765860,1775935750.586069
109.33,182.81,104304.84,185.12,,101.11,-8.25,619.47,-2.6308841705,64.3451766968,1765870,1775935750.588247
109.33,182.81,104304.84,185.12,,101.11,-8.25,619.47,-2.6308841705,64.3451766968,1765870,1775935750.5902421
108.73,182.46,104452.00,184.47,,101.11,-7.95,619.83,-2.5200557709,63.0672683716,1765880,1775935750.592221
108.73,182.46,104452.00,184.47,,101.11,-7.95,619.83,-2.5200557709,63.0672683716,1765880,1775935750.594018
109.09,182.16,104348.12,183.78,,101.03,-7.91,620.20,-2.5611419678,64.2809219360,1765890,1775935750.5957398
109.09,182.16,104348.12,183.78,,101.03,-7.91,620.20,-2.5611419678,64.2809219360,1765890,1775935750.634402
110.90,180.97,104313.51,183.70,,100.23,-7.83,620.32,-2.2113552094,64.9305877686,1765900,1775935750.637663
109.45,180.97,104313.51,183.05,,99.51,-7.91,619.47,-1.8599414825,64.7985153198,1765910,1775935750.6402152
109.45,180.97,104313.51,183.05,,99.51,-7.91,619.47,-1.8599414825,64.7985153198,1765910,1775935750.6428
107.77,180.97,104313.51,183.05,,100.15,-7.83,620.14,-2.5995273590,63.1850662231,1765920,1775935750.6448588
107.77,180.97,104313.51,183.05,,100.15,-7.83,620.14,-2.5995273590,63.1850662231,1765920,1775935750.646883
107.77,180.36,104348.12,182.78,,99.74,-8.25,619.47,-2.5314064026,61.8250579834,1765930,1775935750.649728
107.77,180.36,104348.12,182.78,,99.74,-8.25,619.47,-2.5314064026,61.8250579834,1765930,1775935750.652905
110.06,179.75,104348.12,182.47,,99.70,-8.14,618.49,-2.6649456024,62.5925178528,1765940,1775935750.671176
105.84,178.53,104278.88,181.85,,99.09,-7.91,620.14,-2.2086486816,63.7276420593,1765950,1775935750.6744032
105.84,178.53,104278.88,181.85,,99.09,-7.91,620.14,-2.2086486816,63.7276420593,1765950,1775935750.676626
111.02,178.53,104209.62,180.74,,99.01,-7.91,619.22,-2.4578838348,63.7169303894,1765960,1775935750.678729
111.02,178.53,104209.62,180.74,,99.01,-7.91,619.22,-2.4578838348,63.7169303894,1765960,1775935750.6806982
109.33,177.31,104313.51,180.74,,98.94,-8.22,619.47,-2.6676483154,64.3309020996,1765970,1775935750.683879
109.33,177.31,104313.51,180.74,,98.94,-8.22,619.47,-2.6676483154,64.3309020996,1765970,1775935750.686483
111.14,178.60,104313.51,180.59,,97.99,-8.14,620.32,-2.0778160095,64.3558883667,1765980,1775935750.688643
111.14,178.60,104313.51,180.59,,97.99,-8.14,620.32,-2.0778160095,64.3558883667,1765980,1775935750.6911879
109.70,178.26,104348.12,180.05,,97.68,-8.18,619.47,-2.5811481476,60.6006965637,1765990,1775935750.720454
109.70,178.26,104348.12,180.05,,97.68,-8.18,619.47,-2.5811481476,60.6006965637,1765990,1775935750.723287
107.77,177.95,104209.62,179.70,,97.53,-8.33,619.47,-2.2486591339,63.0779762268,1766000,1775935750.725499
107.77,177.95,104209.62,179.70,,97.53,-8.33,619.47,-2.2486591339,63.0779762268,1766000,1775935750.727872
111.26,177.27,104434.68,179.36,,97.19,-8.25,619.47,-2.3346195221,62.1748771667,1766010,1775935750.730252
111.26,177.27,104434.68,179.36,,97.19,-8.25,619.47,-2.3346195221,62.1748771667,1766010,1775935750.7328598
111.02,176.08,104348.12,178.74,,96.46,-8.22,619.47,-2.7190093994,65.2946853638,1766020,1775935750.736382
111.02,176.08,104348.12,178.74,,96.46,-8.22,619.47,-2.7190093994,65.2946853638,1766020,1775935750.73883
110.90,176.08,104313.51,178.74,,98.90,-8.25,619.96,-2.5773620605,62.5782394409,1766030,1775935750.7629309
110.90,176.08,104313.51,178.74,,98.90,-8.25,619.96,-2.5773620605,62.5782394409,1766030,1775935750.767595
110.18,176.04,104313.51,178.55,,96.42,-8.22,619.47,-2.3800334930,63.9382438660,1766040,1775935750.7709591
110.90,176.01,104313.51,177.97,,96.61,-8.22,619.22,-2.6206130981,60.4115066528,1766050,1775935750.773217
110.90,176.01,104313.51,177.97,,96.61,-8.22,619.22,-2.6206130981,60.4115066528,1766050,1775935750.775588
110.18,174.86,104348.12,176.90,,96.58,-8.22,619.47,-2.4151706696,62.8102607727,1766060,1775935750.778197
110.18,174.86,104348.12,176.90,,96.58,-8.22,619.47,-2.4151706696,62.8102607727,1766060,1775935750.780215
109.21,175.09,104348.12,176.98,,95.97,-7.91,619.22,-2.7054920197,61.7857933044,1766070,1775935750.7823098
109.21,175.09,104348.12,176.98,,95.97,-7.91,619.22,-2.7054920197,61.7857933044,1766070,1775935750.785902
110.18,174.75,104426.03,176.94,,95.66,-7.83,620.20,-2.2935276031,62.8530960083,1766080,1775935750.877495
110.18,174.75,104426.03,176.94,,95.66,-7.83,620.20,-2.2935276031,62.8530960083,1766080,1775935750.8789818
107.77,173.60,104408.71,176.40,,96.92,-8.18,619.47,-3.1817913055,62.9423332214,1766090,1775935750.880203
107.77,173.60,104408.71,176.40,,96.92,-8.18,619.47,-3.1817913055,62.9423332214,1766090,1775935750.881366
107.77,174.06,104313.51,175.82,,95.32,-8.18,619.47,-2.5935802460,59.4941291809,1766100,1775935750.8826282
107.77,174.06,104313.51,175.82,,95.32,-8.18,619.47,-2.5935802460,59.4941291809,1766100,1775935750.88463
109.70,173.91,104417.38,175.21,,96.58,-8.18,619.47,-2.6281814575,61.4645309448,1766110,1775935750.8860102
109.70,173.91,104417.38,175.21,,96.58,-8.18,619.47,-2.6281814575,61.4645309448,1766110,1775935750.887294
109.70,173.33,104348.12,175.09,,94.67,-8.25,619.65,-2.6644058228,60.7256317139,1766120,1775935750.888451
109.70,173.33,104348.12,175.09,,94.67,-8.25,619.65,-2.6644058228,60.7256317139,1766120,1775935750.889677
109.21,173.29,104434.68,174.67,,92.77,-8.56,619.47,-2.5260047913,62.2426986694,1766130,1775935750.890953
109.21,173.29,104434.68,174.67,,92.77,-8.56,619.47,-2.5260047913,62.2426986694,1766130,1775935750.892148
107.53,172.68,104313.51,174.40,,94.75,-8.25,619.22,-2.9795951843,61.0004882812,1766140,1775935750.8933299
107.53,172.68,104313.51,174.40,,94.75,-8.25,619.22,-2.9795951843,61.0004882812,1766140,1775935750.894526
111.02,172.19,104434.68,174.44,,93.80,-8.18,619.47,-2.6411590576,61.7750854492,1766150,1775935750.898268
111.02,172.19,104434.68,174.44,,93.80,-8.18,619.47,-2.6411590576,61.7750854492,1766150,1775935750.899885
110.30,172.07,104313.51,173.71,,94.37,-8.22,619.47,-3.2358531952,60.0295639038,1766160,1775935750.901176
110.30,172.07,104313.51,173.71,,94.37,-8.22,619.47,-3.2358531952,60.0295639038,1766160,1775935750.902299
110.42,171.15,104313.51,173.63,,93.08,-8.37,619.47,-2.2556877136,59.9224777222,1766170,1775935750.90331
110.42,171.15,104313.51,173.63,,93.08,-8.37,619.47,-2.2556877136,59.9224777222,1766170,1775935750.904225
109.70,171.15,104313.51,173.02,,94.41,-7.87,615.33,-2.8271350861,62.1677398682,1766180,1775935750.905301
110.90,170.66,104348.12,172.37,,93.00,-8.14,620.20,-2.6265621185,61.3931427002,1766190,1775935750.906432
110.90,170.66,104348.12,172.37,,93.00,-8.14,620.20,-2.6265621185,61.3931427002,1766190,1775935750.907392
110.78,170.35,104434.68,170.87,,94.10,-8.18,619.22,-2.7206306458,59.7654151917,1766200,1775935750.908224
110.78,170.35,104434.68,170.87,,94.10,-8.18,619.22,-2.7206306458,59.7654151917,1766200,1775935750.9091341
111.14,170.24,104313.51,171.83,,92.92,-8.18,620.20,-2.6498088837,59.4370155334,1766210,1775935750.9100008
111.14,170.24,104313.51,171.83,,92.92,-8.18,620.20,-2.6498088837,59.4370155334,1766210,1775935750.943744
111.02,169.70,104443.34,170.87,,92.81,-8.25,619.47,-2.3178596497,60.9433746338,1766220,1775935750.946988
109.70,169.70,104304.84,171.83,,93.08,-8.18,619.22,-3.0666351318,60.4186477661,1766230,1775935750.94828
109.70,169.70,104304.84,171.83,,93.08,-8.18,619.22,-3.0666351318,60.4186477661,1766230,1775935750.950166
110.06,169.05,104434.68,170.75,,92.16,-8.22,620.26,-2.3021831512,61.4109878540,1766240,1775935750.951989
110.06,169.05,104434.68,170.75,,92.16,-8.22,620.26,-2.3021831512,61.4109878540,1766240,1775935750.954133
110.30,169.01,104313.51,170.56,,92.85,-8.33,619.47,-2.8146991730,59.2692451477,1766250,1775935750.9559438
110.30,169.01,104313.51,170.56,,92.85,-8.33,619.47,-2.8146991730,59.2692451477,1766250,1775935750.959594
111.14,168.44,104434.68,170.21,,92.16,-8.25,619.65,-2.8471374512,59.7511367798,1766260,1775935750.989344
111.14,168.44,104434.68,170.21,,92.16,-8.25,619.65,-2.8471374512,59.7511367798,1766260,1775935750.9926322
106.56,168.17,104348.12,169.60,,91.86,-8.29,619.47,-2.8595733643,60.3401184082,1766270,1775935750.994101
111.14,167.45,104313.51,169.33,,92.09,-8.22,619.22,-2.5633087158,61.5573425293,1766280,1775935750.995578
111.14,167.45,104313.51,169.33,,92.09,-8.22,619.22,-2.5633087158,61.5573425293,1766280,1775935750.996942
108.49,167.52,104313.51,168.37,,90.91,-8.56,620.14,-2.8411941528,61.1682548523,1766290,1775935750.998303
108.49,167.52,104313.51,168.37,,90.91,-8.56,620.14,-2.8411941528,61.1682548523,1766290,1775935751.0000288
111.26,167.22,104348.12,168.33,,91.51,-8.22,619.65,-3.0547409058,61.2610664368,1766300,1775935751.047607
111.26,167.22,104348.12,168.33,,91.51,-8.22,619.65,-3.0547409058,61.2610664368,1766300,1775935751.0502641
111.02,166.91,104348.12,168.41,,91.29,-8.52,620.02,-2.6616992950,61.2824821472,1766310,1775935751.052715
112.10,166.19,104313.51,167.99,,90.60,-8.29,619.47,-2.9028263092,61.4859504700,1766320,1775935751.054304
112.10,166.19,104313.51,167.99,,90.60,-8.29,619.47,-2.9028263092,61.4859504700,1766320,1775935751.0557709
111.38,166.15,104348.12,167.64,,91.17,-8.18,619.22,-2.5276241302,60.3936614990,1766330,1775935751.0571468
111.38,166.15,104348.12,167.64,,91.17,-8.18,619.22,-2.5276241302,60.3936614990,1766330,1775935751.058445
109.70,165.19,104313.51,166.91,,90.26,-8.18,620.14,-3.2909984589,62.0570831299,1766340,1775935751.059703
109.70,165.19,104313.51,166.91,,90.26,-8.18,620.14,-3.2909984589,62.0570831299,1766340,1775935751.0611541
111.02,165.27,104313.51,167.03,,90.60,-8.25,620.20,-2.7541484833,62.7317314148,1766350,1775935751.0800729
111.02,165.27,104313.51,167.03,,90.60,-8.25,620.20,-2.7541484833,62.7317314148,1766350,1775935751.086915
107.41,164.74,104434.68,165.91,,89.92,-8.56,619.47,-3.2304458618,62.8388175964,1766360,1775935751.0886688
111.38,164.54,104313.51,165.91,,89.65,-8.37,619.22,-2.3054237366,60.3686714172,1766370,1775935751.0901902
111.38,164.54,104313.51,165.91,,89.65,-8.37,619.22,-2.3054237366,60.3686714172,1766370,1775935751.091806
107.77,164.20,104443.34,165.34,,89.69,-7.87,620.14,-3.1639518738,61.3931427002,1766380,1775935751.093628
107.77,164.20,104443.34,165.34,,89.69,-7.87,620.14,-3.1639518738,61.3931427002,1766380,1775935751.095136
110.90,163.90,104313.51,164.68,,89.61,-8.45,619.22,-3.0725841522,61.0504608154,1766390,1775935751.09661
110.90,163.90,104313.51,164.68,,89.61,-8.45,619.22,-3.0725841522,61.0504608154,1766390,1775935751.128215
111.62,164.28,104408.71,164.72,,89.31,-8.33,619.22,-2.5054588318,61.2253723145,1766400,1775935751.133495
111.14,163.28,104313.51,164.38,,89.12,-8.52,619.59,-3.2807273865,59.9331855774,1766410,1775935751.13681
111.14,163.28,104313.51,164.38,,89.12,-8.52,619.59,-3.2807273865,59.9331855774,1766410,1775935751.1386619
111.14,162.98,104417.38,164.11,,89.46,-8.33,619.47,-2.5260047913,61.1504135132,1766420,1775935751.140447
111.14,162.98,104417.38,164.11,,89.46,-8.33,619.47,-2.5260047913,61.1504135132,1766420,1775935751.142577
111.14,162.29,104313.51,163.95,,88.20,-8.18,619.47,-3.2028770447,59.7332878113,1766430,1775935751.144806
111.14,162.29,104313.51,163.95,,88.20,-8.18,619.47,-3.2028770447,59.7332878113,1766430,1775935751.1465118
111.02,160.76,104348.12,163.80,,88.51,-8.22,619.47,-2.7157630920,59.6154937744,1766440,1775935751.148685
111.02,160.76,104348.12,163.80,,88.51,-8.22,619.47,-2.7157630920,59.6154937744,1766440,1775935751.173793
105.84,161.37,104313.51,163.07,,88.20,-8.18,620.26,-2.8682231903,59.6654701233,1766450,1775935751.178741
105.84,161.37,104313.51,163.07,,88.20,-8.18,620.26,-2.8682231903,59.6654701233,1766450,1775935751.180911
111.26,161.34,104348.12,163.18,,88.01,-8.29,620.20,-2.9222850800,60.4864692688,1766460,1775935751.1838348
111.26,161.34,104348.12,163.18,,88.01,-8.29,620.20,-2.9222850800,60.4864692688,1766460,1775935751.186265
110.30,161.34,104313.51,162.11,,88.05,-8.22,619.96,-2.5416812897,59.3370666504,1766470,1775935751.1885362
110.30,161.34,104313.51,162.11,,88.05,-8.22,619.96,-2.5416812897,59.3370666504,1766470,1775935751.190551
111.26,160.15,104417.38,162.26,,88.05,-8.22,620.20,-2.8644409180,59.2049942017,1766480,1775935751.192758
111.26,160.15,104417.38,162.26,,88.05,-8.22,620.20,-2.8644409180,59.2049942017,1766480,1775935751.2225752
110.18,160.27,104313.51,161.03,,86.68,-8.18,619.47,-2.6444015503,59.0479316711,1766490,1775935751.251499
109.57,160.04,104348.12,161.03,,87.44,-8.25,620.20,-2.8920097351,59.7547073364,1766500,1775935751.254025
109.57,160.04,104348.12,161.03,,87.44,-8.25,620.20,-2.8920097351,59.7547073364,1766500,1775935751.256433
109.21,159.23,104313.51,160.42,,87.75,-8.45,620.08,-2.9147167206,60.2830047607,1766510,1775935751.259089
109.21,159.23,104313.51,160.42,,87.75,-8.45,620.08,-2.9147167206,60.2830047607,1766510,1775935751.261122
110.78,159.27,104313.51,160.53,,86.76,-8.56,620.14,-2.8763313293,60.6399612427,1766520,1775935751.263144
110.78,159.27,104313.51,160.53,,86.76,-8.56,620.14,-2.8763313293,60.6399612427,1766520,1775935751.265345
109.57,158.81,104339.46,160.15,,86.79,-8.22,618.98,-2.4854526520,60.0438423157,1766530,1775935751.268594
109.57,158.81,104339.46,160.15,,86.79,-8.22,618.98,-2.4854526520,60.0438423157,1766530,1775935751.27087
109.94,158.47,104434.68,159.77,,86.11,-8.49,619.47,-2.6557559967,57.7414703369,1766540,1775935751.2731452
109.94,158.47,104434.68,159.77,,86.11,-8.49,619.47,-2.6557559967,57.7414703369,1766540,1775935751.27509
110.30,158.13,104313.51,159.88,,85.84,-8.18,620.20,-2.8606529236,60.7291984558,1766550,1775935751.277119
110.30,158.13,104313.51,159.88,,85.84,-8.18,620.20,-2.8606529236,60.7291984558,1766550,1775935751.2790039
107.77,157.82,104313.51,159.11,,85.54,-8.49,619.47,-2.9941921234,58.1127052307,1766560,1775935751.281091
107.77,157.82,104313.51,159.11,,85.54,-8.49,619.47,-2.9941921234,58.1127052307,1766560,1775935751.2836108
111.02,157.78,104313.51,158.58,,86.15,-8.18,619.47,-2.7660446167,59.7475700378,1766570,1775935751.30114
111.02,157.78,104313.51,158.58,,86.15,-8.18,619.47,-2.7660446167,59.7475700378,1766570,1775935751.3048089
106.93,156.48,104434.68,158.88,,84.85,-8.25,620.08,-2.8995780945,57.9199485779,1766580,1775935751.3070688
110.90,155.26,104348.12,157.92,,85.46,-8.18,619.22,-2.7033309937,58.7980613708,1766590,1775935751.3093388
110.90,155.26,104348.12,157.92,,85.46,-8.18,619.22,-2.7033309937,58.7980613708,1766590,1775935751.311299
109.21,156.22,104313.51,157.61,,84.59,-7.95,620.20,-2.8428134918,58.1341247559,1766600,1775935751.3134441
109.21,156.22,104313.51,157.61,,84.59,-7.95,620.20,-2.8428134918,58.1341247559,1766600,1775935751.315616
110.18,155.87,104400.06,157.15,,84.55,-8.22,619.47,-2.4249057770,58.3804206848,1766610,1775935751.318613
110.18,155.87,104400.06,157.15,,84.55,-8.22,619.47,-2.4249057770,58.3804206848,1766610,1775935751.3563352
111.62,155.53,104313.51,157.04,,84.28,-8.14,619.47,-2.5643882751,57.1025161743,1766620,1775935751.359
109.70,155.18,104348.12,157.04,,83.33,-8.37,619.22,-2.5081596375,57.5808372498,1766630,1775935751.360322
109.70,155.18,104348.12,157.04,,83.33,-8.37,619.22,-2.5081596375,57.5808372498,1766630,1775935751.361484
110.30,154.99,104313.51,156.08,,83.29,-8.22,619.22,-2.9801349640,57.9984779358,1766640,1775935751.3629298
110.30,154.99,104313.51,156.08,,83.29,-8.22,619.22,-2.9801349640,57.9984779358,1766640,1775935751.3644001
110.42,154.99,104313.51,155.35,,84.24,-7.91,620.14,-3.0531196594,56.4814109802,1766650,1775935751.365877
110.42,154.99,104313.51,155.35,,84.24,-7.91,620.14,-3.0531196594,56.4814109802,1766650,1775935751.385052
110.18,154.50,104313.51,155.92,,82.61,-8.14,620.26,-2.7627983093,58.2162246704,1766660,1775935751.3911161
110.18,154.50,104313.51,155.92,,82.61,-8.14,620.26,-2.7627983093,58.2162246704,1766660,1775935751.392481
111.62,153.96,104209.62,155.35,,83.18,-8.06,620.14,-2.6287231445,56.4814109802,1766670,1775935751.393825
111.62,153.96,104209.62,155.35,,83.18,-8.06,620.14,-2.6287231445,56.4814109802,1766670,1775935751.395353
110.18,153.62,104313.51,154.93,,82.87,-8.18,619.65,-2.3167762756,56.5278129578,1766680,1775935751.396739
110.18,153.62,104313.51,154.93,,82.87,-8.18,619.65,-2.3167762756,56.5278129578,1766680,1775935751.401103
108.73,153.27,104426.03,154.62,,82.27,-8.56,619.47,-2.7844238281,56.2315406799,1766690,1775935751.403625
108.73,153.27,104426.03,154.62,,82.27,-8.56,619.47,-2.7844238281,56.2315406799,1766690,1775935751.408246
109.21,153.01,104209.62,154.58,,81.92,-8.56,619.47,-2.9617519379,56.6848754883,1766700,1775935751.4302971
109.21,153.01,104209.62,154.58,,81.92,-8.56,619.47,-2.9617519379,56.6848754883,1766700,1775935751.436245
110.30,151.59,104434.68,153.50,,82.57,-8.18,620.26,-2.8363265991,56.0173683167,1766710,1775935751.438024
109.21,151.59,104443.34,153.62,,82.27,-8.18,620.44,-2.5741195679,54.2147331238,1766720,1775935751.439784
109.21,151.59,104443.34,153.62,,82.27,-8.18,620.44,-2.5741195679,54.2147331238,1766720,1775935751.441275
110.06,151.52,104408.71,153.08,,80.86,-8.18,619.47,-2.5562801361,56.5849266052,1766730,1775935751.442755
110.06,151.52,104408.71,153.08,,80.86,-8.18,619.47,-2.5562801361,56.5849266052,1766730,1775935751.444368
111.14,151.59,104313.51,153.35,,81.69,-8.25,620.26,-2.6411590576,54.5788307190,1766740,1775935751.450442
111.14,151.59,104313.51,153.35,,81.69,-8.25,620.26,-2.6411590576,54.5788307190,1766740,1775935751.452419
109.82,151.02,104209.62,152.74,,81.39,-8.33,619.47,-2.5692520142,56.3743247986,1766750,1775935751.4800599
109.82,151.02,104209.62,152.74,,81.39,-8.33,619.47,-2.5692520142,56.3743247986,1766750,1775935751.485193
110.42,151.48,104313.51,152.39,,80.44,-7.95,619.47,-2.6665668488,53.8220825195,1766760,1775935751.487508
110.78,149.15,104434.68,151.20,,81.35,-8.18,620.20,-2.6811656952,55.7389411926,1766770,1775935751.4886332
110.78,149.15,104434.68,151.20,,81.35,-8.18,620.20,-2.6811656952,55.7389411926,1766770,1775935751.49051
107.77,150.37,104339.46,151.20,,80.74,-8.22,619.65,-2.8125381470,53.8756256104,1766780,1775935751.491832
